avg_write_size,writes_per_sec,alloc_mode
3332.9412444279365,27.41376524985273,2
3238.69402083422,11.701467013892755,2
3580.5764686773537,86.00073188244038,2
960.852749144119,81.84207395409597,2
1919.9426422254944,31.213895866521455,2
3270.833052584339,23.531953253369267,2
159.41500071625254,20.119849044443157,2
1387.5521872291527,86.57094126099835,2
3962.496867522992,28.63337427946527,2
2650.4543700659547,40.568160051646025,2
4019.9955387833847,54.08535751539347,2
3851.004149789254,12.418833433291331,2
3976.655263641623,18.678213801073902,2
3944.9383611505914,27.281169889773892,2
501.07907036971517,44.02181209789979,1
3001.4936845517036,32.05405410530413,2
2508.2340965303697,51.630882907278334,2
1617.10798724594,58.08221630616335,2
1091.0411447507624,71.16974309958289,2
70.819233777514,92.63194138440919,1
2235.038452278137,72.22356991533971,2
3055.5427138487694,67.39222193886695,2
1532.5409742220572,7.927407301504708,0
2742.20634556225,33.689803568217044,2
1329.7078808753063,84.95351267112721,2
2966.049188472247,30.731904552915154,2
1311.0357580252899,41.43089795330247,2
1686.4783606167457,30.269865050068756,2
577.2244058065057,42.62418704351792,2
3855.5463203840977,68.05447658200056,2
3704.111960393773,61.93597667918667,2
1277.4298942483595,55.24578410043412,2
65.63674885946331,29.404457970023792,2
1797.309020759013,58.418493338372514,2
2703.7730747707847,47.033830834454406,2
1846.7883107969835,22.15643869792093,2
1971.8867015864034,90.21690175699716,2
3273.5718328311777,17.799448223607417,2
405.89560407569087,52.02974898160643,1
2616.0175304476884,34.18363728557029,2
3363.8834090118303,75.36267561653248,2
2776.7121436864977,23.23942593373154,2
866.891888753557,3.4181133849558076,2
1051.2051377239077,48.03849807766171,2
3490.1423847269193,8.209994689272342,0
1735.0261563428044,63.34677269303366,2
847.9628745345079,69.93907079855998,2
2057.3287454500814,25.154459518265448,2
2709.2259008027136,1.5489369956651442,0
3091.888769725683,77.23457266882848,2
493.75997974418897,43.08947320033068,1
773.1751006407356,95.83863818567444,2
2152.405649789163,5.971620128923451,0
1068.7674635890057,84.98529838781431,2
1904.4540802957358,80.34024357050419,2
2755.673417788176,98.80135285357835,2
2464.8637480687003,95.05392123587244,2
3658.229332867682,61.652579953414524,2
2964.1126118646994,50.973038317615796,2
3412.8548923167455,55.23932311047201,2
3681.543072236513,74.6218887737989,2
1977.887329270551,26.659963298036917,2
1060.8706216389473,64.12848224083947,2
3151.760775086171,52.60868146997023,2
2591.0496979105424,28.18514724483629,2
376.4128827826148,29.2870869354521,2
1159.5553117553684,32.65124727345747,2
2241.893761194416,14.699032090099417,2
996.4462862640491,69.70103141760617,2
2912.2819793124345,7.358656220673929,0
1707.4406584956776,54.71850290988762,2
1740.4017119039247,21.476604561926614,2
1758.0186636624521,90.57900935567751,2
2419.008198071436,69.85677566329883,2
3518.343554249463,76.79386303568887,2
1597.6963086365333,1.5837122748153143,0
1482.2914923727972,75.5940373808792,2
3505.1021366946297,95.38960350854052,2
1753.4938115634418,75.00405122882702,2
2266.005472846839,60.722006305182894,2
953.2120155136378,22.722741827522178,2
1821.2906554200388,3.873457174724809,0
1419.274320191878,68.23504661780662,2
1694.2048099629528,17.339428389147372,2
1948.5170817046744,13.635151930834908,2
2572.940066647429,3.6696787386086314,0
1652.6896735616895,56.87480631945264,2
173.27545084413975,64.63221515292423,1
611.140332513635,46.70814596109966,2
266.7476422261463,38.53128255462582,1
917.4142659406936,33.35773468324955,2
3133.2781822287175,38.53349534084949,2
3096.1036085728924,83.36050423037199,2
1081.1588161465586,9.108717043402612,0
142.1534133856431,54.40248574433084,1
4095.6283645491317,35.64607402829821,2
2685.3809839834958,78.3420719114786,2
2691.874769943362,75.66908720189309,2
3892.8345063108673,20.736707553890756,2
146.17222983558003,16.085852232694247,2
572.9229706927996,67.27642561737116,2
2337.925354341837,22.57848954974386,2
2884.24276406448,76.92291173726784,2
740.5258260589787,61.11750189520224,2
3079.6362286837125,12.33875426651087,2
3367.422334822295,96.50735653037468,2
499.85415861946973,3.542164124249136,2
1321.811609399411,68.05738139819047,2
3927.3528836461724,40.2687897101461,2
2946.9392907594565,8.523651306462936,0
2848.557325041777,63.0969971645034,2
474.86606355817736,77.47560761017118,1
3492.3823400060264,60.44074986686757,2
552.0940223514145,98.40059079995245,2
3219.585716527631,35.37317276553645,2
1791.2201493624896,37.68651674558756,2
2104.0339039779783,34.78188631126704,2
3489.4889280622956,82.41076089091575,2
489.5327264366023,96.11796915424328,1
2626.67914780103,83.04202378924336,2
2915.868451422902,44.113227355760024,2
3022.662665781996,96.5818993925697,2
1152.9722222340001,81.01172266186884,2
2233.9131587993675,48.86625288443641,2
1820.2363557917017,73.3715952162071,2
1146.1708094144765,85.31960284191385,2
3413.507468166913,9.579626907511765,0
3618.7369338991766,25.14248047990464,2
1937.7045373442304,61.422838718821545,2
1592.0848742451606,3.8412997792388683,0
3495.041836011835,19.002145858611488,2
919.2672359247076,79.98540332598155,2
1436.2462156383917,88.15167799606431,2
2891.172881339437,28.350588999862307,2
104.9292934167461,94.85819519992609,1
409.19146261474174,72.28739174631524,1
2033.9458784943106,76.05830069476417,2
2848.5368566483808,64.94438707435427,2
2042.9916230368594,79.50035394509943,2
439.1911094364362,22.938043646780486,2
2853.285810150254,31.31439698287875,2
2408.8321200601044,47.85278838719295,2
2204.6772263797357,43.12487745781626,2
3071.611680829274,33.74833842239708,2
2897.9111268930205,27.820726270643437,2
1077.659622442196,12.944932590478276,2
840.4998711965181,12.83591938425023,2
2224.6035084272794,76.45677133892619,2
810.5241647086531,22.422079347981963,2
2016.2887036416414,72.7339151082121,2
4001.679516264485,52.939050041752175,2
1205.0507716046186,10.952084700988285,2
846.6820748632081,23.520833184772915,2
787.5083041395462,2.4006883583503194,2
2217.6326799272183,28.156821351543464,2
3992.357162206239,55.78253771306222,2
2875.986928213904,13.501669802882482,2
3565.63554736419,49.59699075785411,2
3582.8059715140917,57.832357743006895,2
1956.6084819598173,44.606411015465014,2
807.3543190128095,6.086295001174205,2
3858.3684221689923,48.29518953930308,2
3378.770281847303,40.670036782942034,2
362.69931047073965,63.31512498824783,1
280.15178754749365,15.77056086289186,2
2333.369255444963,31.07971567238054,2
4071.477870767608,12.726704658934697,2
3146.235971555215,61.02544747305331,2
3252.267025928667,23.34302656943843,2
2171.0124616450385,45.60093202398667,2
1849.0510882059318,86.15649991679183,2
4055.806042202129,31.23264418761668,2
2567.982158562903,61.353460312267906,2
3048.0400797136854,94.81142983221243,2
901.800836280559,21.891494335233904,2
2726.846249158292,16.548652244706837,2
764.8162268521838,8.431422021215624,2
74.78851353483527,45.59986675715254,1
2458.246738722079,29.834669614071732,2
997.3121777298962,70.9886271580243,2
2898.4458342338676,45.94910131429728,2
2835.5359977272506,92.46719340377231,2
3240.522603439621,62.880742709257966,2
2729.890028784779,93.43317738610581,2
1778.1603113321814,54.911675492347285,2
2675.263204758802,90.932733076048,2
3396.97683570904,8.0695738487256,0
733.0006861379619,31.45356944880902,2
3083.797535384721,57.351497882590145,2
1227.6778920491538,13.311012159296114,2
2840.7496605671618,70.27363481259601,2
3864.8706026799723,50.546745534674635,2
2054.9823243993796,8.963743338030795,0
224.71868182832782,43.77083775191648,1
1363.6006241006655,25.786422338788388,2
432.23000689613235,96.22919911709083,1
3434.585131269723,57.944711812773114,2
3897.570272115213,99.95766927086768,2
2774.6393479106605,27.681591570738334,2
226.21410611909243,75.87061421084316,1
1961.0593193505865,65.49943945393495,2
3757.6054809207267,18.967425575089468,2
2424.0490491203086,63.8436872259546,2
2046.638434434166,10.03299822308889,2
1466.9789789800307,33.99753097284411,2
2765.9783103894197,85.9155763456349,2
1393.7683715503886,69.67369372435982,2
1226.0941508973897,94.57416041675785,2
3344.2982520635055,55.45956428820651,2
1897.858063482173,32.137198559846624,2
1367.4399062648106,97.04828795404914,2
1693.6338298270064,51.945028980581405,2
4048.0966740000326,66.10837826182977,2
2251.7373724482104,41.91150950913283,2
820.3328069027334,36.81615655601585,2
3113.978797152073,62.91546547235589,2
3128.2818413980203,21.15226559667711,2
2278.4535847920574,92.83960332360033,2
1830.4840953318292,70.12675288309505,2
553.5899681180832,97.34153476634775,2
2518.9705616744827,24.690448770437385,2
702.5807564626971,55.53306169326433,2
2290.6776813046517,10.227710926870731,2
4064.7807860415255,91.38005796993262,2
1924.5579093288547,12.629148759866197,2
3419.20127663621,50.33917496601233,2
2953.3446103989018,51.378329491881665,2
1166.4491835479216,83.63767061209275,2
4016.34635865681,25.1293597014387,2
2286.7007899820537,38.97501531146784,2
3780.9723805240574,51.3158482676965,2
3609.443460750592,86.53866650843023,2
1177.8295281784692,79.21061201830823,2
1737.0478517590236,93.49059097456949,2
2111.1983088645347,82.23439784537226,2
1204.406780596357,30.557029127404952,2
2430.5328967738974,99.89133098970454,2
2038.2298777157864,15.710946419896121,2
2235.5568893020186,35.167270227607744,2
2289.33102562951,54.79957623290863,2
1899.9494952057323,32.855957672674705,2
824.646370787049,70.05234433443657,2
2369.4880924831214,24.12268215973142,2
3190.9953236002116,5.32108261063289,0
3066.6511711108697,70.81756022147525,2
3335.6006951415834,39.221796496607254,2
2739.993360481644,82.25400761924595,2
4018.6587350762534,50.03753631202593,2
213.26307294536318,50.726823863163624,1
2443.607490976174,87.10033102285932,2
3588.735588186971,44.59031476729704,2
2184.6347820080878,46.23587937294998,2
2976.893512764831,41.587883354890074,2
2704.078308156623,16.281760658383334,2
1956.9861031704393,96.95115942684751,2
1429.0788956953725,69.57775526010133,2
2684.141383199627,85.32476394271845,2
3500.640269033681,86.0748762326584,2
1596.1978908113451,32.34945423940657,2
2961.8686584990674,76.180779124102,2
3581.4483261508985,4.554010883930971,0
339.8724526360154,63.48494066860941,1
3777.1861262821562,99.74516637266532,2
3074.9619906873213,43.963175720389444,2
460.9226855770542,63.74103504929834,1
3582.23946587179,44.92417661450887,2
2862.2126883823216,90.43898214299811,2
249.4355857065218,79.81820305105897,1
1246.858872691722,38.10926788775617,2
650.9374162599745,53.585465496727245,2
2345.821945645057,79.45942791421437,2
749.3740730425686,8.81786671533947,2
3575.2252617360546,62.35132648520412,2
1035.0257207646541,91.37007258633193,2
641.0506475581509,46.65384142214476,2
1088.0366325154025,26.27734410775625,2
101.89044362604004,80.65867462053949,1
3697.676395950696,68.08347768420887,2
700.957708193445,44.73124857677763,2
1457.3205977545053,59.16959880751572,2
2640.200847915569,43.00658490762887,2
1072.3960408118514,84.68508858911727,2
867.242940407054,39.0846316477672,2
2012.2949021907593,24.48336449082989,2
2369.992295558179,57.906381087685865,2
4066.534319903651,30.227844634443667,2
4007.0721618139105,66.16475177693938,2
1170.7048928786141,57.0269726786142,2
2829.1435547035367,74.72221527536719,2
261.7464191288318,61.03424281457098,1
2066.804419264245,90.51137379847881,2
1217.934818683472,80.08715183125227,2
2511.68607259832,35.879774627696335,2
2630.843284119756,62.46822514990011,2
2796.7462971693853,72.37190929040018,2
2721.819970557151,83.99537457928913,2
2597.096354065574,90.43696670322382,2
2670.0453350465878,31.58435551131097,2
1841.3991027364564,58.37780673147187,2
3016.874584331009,9.923204198875675,0
1253.885340968754,75.00060562889878,2
772.1807640314444,14.08381997693157,2
2238.8920842251855,97.17746853992264,2
2204.3967707696293,91.43521047368799,2
3412.4656020957464,26.44003837176297,2
3389.149324170986,48.70293515750038,2
3315.7616069764667,74.90937572098746,2
1429.6999033292054,12.401801037526182,2
3946.3857568473145,14.934944485582385,2
3960.9288445538164,86.15391909298336,2
2984.0417830884894,98.01428203540844,2
3964.0316211137306,80.65417675803563,2
1538.8049992032436,79.27751489030481,2
120.12001736683355,54.12065851863685,1
1897.6972638229827,67.6100098055016,2
2774.878094919285,58.87144907356444,2
3379.986558546354,94.08889728617586,2
500.85148406729814,24.148368318946734,2
164.8993873746167,88.53924967627037,1
2327.5945652315113,91.61033496557279,2
956.5525506983278,7.258487074859349,2
3385.7847768062848,91.02937620436131,2
1282.430783701937,41.42128972374586,2
627.5809144291154,94.67989175531268,2
1291.198004123413,49.76983727884238,2
455.8781384431847,88.83867154432173,1
610.9974443839488,45.91073193200037,2
2767.4004344038904,74.57087203079398,2
3878.16751386267,42.49354858805756,2
3056.8286675337536,16.297767338573667,2
1736.8144146252055,10.803141836342322,2
2037.0472563677258,41.403472684072355,2
3900.534790336432,4.238912398649644,0
1557.9767936172434,44.894925520009465,2
3896.6384448409535,85.68956913728951,2
464.59784641191743,68.88234628264725,1
2259.2863534960084,97.80641041575262,2
1510.1729277680658,40.415824631692935,2
829.3081226334727,13.093812189639111,2
3483.269815885562,46.017019488481196,2
2736.2835518658953,64.52874225608855,2
2471.692508782806,3.1143880189006925,0
3236.3557887130146,25.11332081923834,2
571.7251055620288,56.893219614888366,2
340.636136187803,76.75058021296987,1
899.258517237727,22.3791838399488,2
3570.611960734804,33.52739578979081,2
658.938453523901,90.15257252754407,2
75.43294356742592,85.98220651163746,1
647.3819366522882,13.869221012900242,2
1074.6377212077953,18.275214969237954,2
2729.3844149523816,3.5522348288336376,0
123.91683939421807,79.20848175924064,1
1023.340235756747,33.05337473424022,2
766.5606840697064,6.187502768256475,2
3054.607205639131,53.08246713318884,2
3070.522388937071,48.14835057690178,2
3200.9647025148656,51.810557803309976,2
503.7057683355051,50.88003028879631,1
3875.9158724554686,5.293138653017999,0
3221.9712477928906,86.83110986822399,2
2166.491297723155,46.34620968767052,2
3950.9535703480196,7.021715341956076,0
1995.2550651454007,40.76010819674349,2
2830.3451041229223,49.536616560278304,2
3731.9137429926045,8.275580860878598,0
389.74720492031304,61.22144493971056,1
328.8307647466993,28.226583956237366,2
2616.5653523816945,55.28728697078769,2
1375.1477074608692,99.46814783023143,2
2203.2051685231004,45.91782633997169,2
2505.0808234703813,10.818667706225156,2
2893.5746155777388,85.42648099226193,2
2688.495992801423,77.12731028036912,2
2970.42654396344,22.287283566422193,2
1884.669421172015,23.620863862093856,2
1430.5722871434264,45.896391387837284,2
1741.270269854349,10.413498088287454,2
1784.7124732441828,66.84567844297058,2
1573.1817264920846,16.111253552103655,2
3785.475664081038,7.646197505528128,0
3417.7042543306134,10.229780068664063,2
453.3477921052476,74.14080385038285,1
3337.053758238446,56.08070282591966,2
2428.627213605571,56.59705498521517,2
1393.1325970701387,13.10089725010137,2
1489.7074570833513,66.86871148028862,2
3089.1460970139606,86.94112273803744,2
2971.3166567044746,96.87146390583597,2
2484.853487817898,35.81297238362175,2
2394.1674661478946,22.061141761528603,2
2711.9607736482294,23.20024204164899,2
500.33651593073904,84.69196844153316,1
1546.0061560810918,76.49795756174812,2
2378.7712174644575,80.9149157440821,2
3471.66561047594,97.48011361044512,2
3363.89709766798,61.74375477301101,2
2655.36302856188,3.5991293139047564,0
3810.0678612915835,83.11661820600663,2
1142.3492278213741,18.861191124124588,2
2897.281452194118,31.589484194161106,2
1434.1730161259059,1.6044731509622103,0
3571.2864327549187,57.06578838137625,2
1679.9624750060468,15.045590760975596,2
2616.9495550270317,4.035052739709686,0
3072.3226244070097,22.298155123317585,2
1756.7646148584768,34.74870219516394,2
1556.0540688672797,72.43800080652464,2
3196.2012197059,57.19176210482533,2
406.5467851879869,6.208273816126656,2
698.6767051360415,62.165980010677025,2
2781.441841192072,27.938181511075676,2
2732.936809402909,49.080508784208625,2
1846.3221607654455,28.043517592112178,2
3107.9307552708706,12.267933302909974,2
1797.4117698602938,29.041400537964485,2
2799.6565791928565,49.17664258306083,2
2753.8784768249616,5.496318897838325,0
1657.70201302532,60.333170737500595,2
94.99433034832774,30.84051683982524,1
915.6954042162992,14.586245720475373,2
1094.2546402145238,33.48411323784627,2
95.16698328746574,74.95439821954702,1
772.4014411633962,38.640537125808386,2
2901.2025339588995,50.525972309065104,2
3424.084144156949,80.81381847010962,2
354.60840225958043,86.31467184023627,1
234.56271862117484,2.8554121219789246,2
3778.126935913727,86.34889134759457,2
2385.460936090903,57.76656840769846,2
2924.699813045943,42.351702024504576,2
528.3790385804346,3.064799343450132,2
1373.4652995243118,80.33089327673477,2
2556.2810616426964,83.370565394099,2
3772.511639021263,9.724858248490584,0
3468.960938772858,25.088331007450634,2
2438.329034437341,52.87229175706253,2
1659.7313217368305,31.71718162175027,2
1432.9175495906065,33.97379362682006,2
741.9110788402083,51.537845169672686,2
523.7554118290439,51.485254169974226,2
3716.6804537307635,35.58815128176565,2
2996.792554077182,82.07591155096034,2
3350.229207184057,24.390616045725704,2
654.4630880956638,20.529908479574342,2
2492.8727086214044,76.26131425914231,2
2707.012330411556,18.537466765775687,2
3180.1234958461628,49.91758547672148,2
3105.925567395847,76.22783781116709,2
1873.9859962040941,92.49127158018028,2
2340.0308706800865,63.89453358699875,2
2582.07181470972,86.5604406083102,2
2592.9405846198797,15.944782737914613,2
339.33019425488857,44.7785983197922,1
1284.9719944805001,28.192693081129757,2
290.4859886991307,51.22635164368804,1
1315.5644536446457,45.73947250636754,2
293.380684962496,83.33796653464903,1
373.37939673137055,86.56075335859867,1
3512.542873710956,61.885830453141786,2
2108.497439490507,46.80845423379996,2
2299.0036092360415,79.3899619292705,2
3676.1751187250284,45.52363666143972,2
3329.17778015822,65.53190801021238,2
1360.3959079338872,48.08727376636388,2
672.2718612368145,7.1254963100089705,2
481.319569154219,90.01355656162158,1
1448.741112179895,71.7172393675788,2
2098.3415740518603,18.083332232200128,2
1062.902693548282,44.33806915661406,2
1835.7486643869013,52.75205549128901,2
704.0647105815748,37.91234622803138,2
1204.626908973333,41.468170327484714,2
1428.2963360646036,60.19070037591596,2
3246.162988064696,65.08323033996139,2
329.75659645582084,10.35608880399434,2
2799.2255183952066,29.130550413933257,2
2982.094096969926,65.99984455463732,2
3718.3737549639463,87.45468654399335,2
1408.1157293961642,58.69121194405554,2
634.2392305159696,35.63225796604858,2
3965.7523190171464,70.14951631837621,2
1644.374592840173,59.9090815870059,2
3846.0248686491477,31.648606854180134,2
1582.7709620190024,79.37453382849081,2
3342.7610483412777,67.34152359947753,2
3406.362578710481,74.1386925408188,2
2827.5910231991875,53.11294063368323,2
2668.772077197423,42.917230265888264,2
1522.8908844702355,36.89716922922239,2
790.8201050394376,22.205073459681135,2
3884.9984546984865,49.1408211664,2
977.4215636246333,14.61896996453085,2
375.1296199011333,84.59841047990245,1
471.7995591089492,77.31659731594699,1
3431.20314099053,88.4845343837636,2
216.19788918568696,34.339672824463875,1
3153.752261131278,13.973855101521293,2
1582.9345191564196,17.062473996756598,2
3415.983268570554,77.33868355936785,2
3326.0642775856622,17.38837740866181,2
1828.699169517814,41.67500253815681,2
2791.0953022641647,24.51548994324558,2
1855.0091979348715,29.207865323772467,2
3082.0992409607993,45.443868340300696,2
2217.132955583389,31.637321759716173,2
3324.3714482380506,47.432544898193015,2
3431.177199470052,37.41625486427825,2
3882.8288464243037,98.45953955962615,2
1925.4936730740683,28.895401537673767,2
1603.7096546569446,53.218519057686784,2
3959.9931937263796,81.87223271854278,2
3294.6771917790397,14.70145492573969,2
1072.0129491268765,64.47672458424026,2
3588.4395224506197,55.89953379701869,2
477.6417984095865,84.7433353966104,1
3495.901505877828,29.221238391873516,2
3140.8870597360974,28.006338659544305,2
3714.1946346002687,15.587516943168826,2
1827.8893627061627,94.6949130381643,2
959.2572438489458,45.66167103185018,2
1473.5270350550325,3.6403488894909146,0
278.7317690737722,50.69870435463031,1
1014.6571938173604,99.45800977259083,2
1575.6478992204388,3.790567007286856,0
3817.090047951811,84.07845247354896,2
2684.6414790741405,79.34668311073543,2
618.8015377107146,29.40106033401355,2
3409.5987032721805,69.91112686902238,2
623.6121334109268,70.84808135361897,2
1872.7611430964182,1.5198686322561752,0
383.4383097635482,26.336468915267425,2
3430.57121630656,55.33162029893971,2
2996.210654430125,53.2493790827857,2
512.3054208273293,29.522056225883823,2
1278.241616571639,5.727195215266276,0
1756.7365924138824,79.59601175530437,2
1907.082102278161,11.974931633711485,2
3713.552242989178,60.07716523907575,2
130.26734009416634,52.0221972907312,1
1039.4945579854452,15.214107184379746,2
1794.6912169926416,61.86614869481912,2
1033.9550108679837,42.24019192564544,2
2742.7450886237807,9.475781543738915,0
3993.806907519358,7.700252967975758,0
2185.0716835389917,51.22544196139887,2
4048.9525499249567,55.86104328940135,2
1638.3094496821784,47.54337273769011,2
2627.0246312015165,98.12290283260447,2
1086.7178526310659,2.607980879785815,0
3243.312705639006,35.13544682317574,2
3019.218198488987,63.197439285089985,2
3174.6935404109518,73.78351149641881,2
1404.715028955843,5.38923314122561,0
2265.527420677412,81.53737769005272,2
769.9593602724884,78.13511675434987,2
1937.3595317800562,69.84353594761033,2
2611.158938161618,81.33827050291303,2
318.4213653139297,77.84284957063875,1
1909.364056267728,30.050814546328095,2
240.62690345758432,20.747513537803645,2
232.9647578633002,93.40372701508933,1
2142.026631874139,98.92314752731622,2
2253.4997729416773,26.078062755059122,2
3101.2689846776634,19.91923964265718,2
1503.3198777745852,78.30331513086408,2
3554.898653178728,33.86054395175311,2
565.8832332413539,37.43389825715263,2
3650.409636593519,74.5874628464425,2
3671.1783796587747,39.277832057808524,2
3990.053491959326,50.12411942716524,2
2070.0143185343054,92.5067361960694,2
2157.720241452886,80.31366065277561,2
2995.5918997495073,8.81377359949132,0
2493.0917008834763,82.41178667444878,2
2263.3527700935765,32.799931393244805,2
386.83784945438083,66.43100292435552,1
1299.791291757914,60.65954114532938,2
1782.1000058644393,69.28671603610314,2
1481.4374385686722,5.193161122162823,0
3571.989889827373,35.90337172053975,2
4088.543210220934,28.1809806474109,2
4015.4699897113333,94.84253348170554,2
366.5659772322582,64.11374125044654,1
1528.8704787847607,80.30850158065482,2
2803.3835707088297,95.32615023168117,2
639.6868164378005,61.14971742876468,2
3214.2498620056567,4.44509761405566,0
335.0849198664227,78.07302197717968,1
1541.036403568023,38.902585767188995,2
